text,label
Ne to nejsem já.Takový hlad mám jenom občas.,1
v opravně :D,1
no to jo . a v životě to tak nebude vypadat.. ani tohle není určitě praví .. to musí být přes PC,0
Ano já vím ale užvatele ty pozvánky příjmuly a tež již hraly ale stejne se mi metry nepripsaly,1
Možná by jste měli přestat z lidí dělat debily.............vanilková nikde není!!!!,0
super :-) a ještě jeden dotaz kdy mi bude zděleno číslo zásilky pro sledování polohy na webu čp?,2
hůř než u Meka se neposnídal!,0
"Moniko, vy jste nějaká vtipná poslyšte :-(",0
Katka Boková : omg... ty si jedna z tych femi... pravdepodobne,0
"me to nejde vubec, vcera to blblo ale posilala jsem , a pak uz to neslo vubec ani s prihlasenim...a porad to nejede",0
Je 26.6. a SMS brána nefunguje na srandičky a poplatky jste esa.,0
Jejda snad budou mít delší platnost. Abych mohla vzít i cvrčka sebou,1
"Rád bych někam na Kofolu zašel ale už to není takový Božský nápoj ale HUMUS PRVNÍ TŘÍDY, KTERÝ BYCH SE STYĎEL DÁT PRASATŮM !!!!!",0
no když to dělaj v polsku tak jsou náklady logicky nižší,1
"Co takhle nějaká informace o hokejovém menu? Máme doma jeden ""puk"", máte fotky možných výher?",1
"Jsou úžasní a pěkně zvědaví, rozkošně zkoumají venkovní výběh :)",2
tak co je s tím nepřevlékáte se nějak dlouho jak dlouho budem ještě čekat.Už mě celý T-mobil štve asi půjdu k jinému operátorovy,0
ja bez piplani 9000 a nechala vše smazat jen ty hvězdy mam pryč a to mě mrzi,1
ja chcem Swiss king nebo Big cheese - to jsou nejlepší produkty od McDonald´s :))))))) nemůžou se zaradit do běžné nabídky?,2
je škoda že mám jenom dva kamarádi kteří by to se mnou hráli ostatní na to serou a proto mě štve že nemůžu o crispello hrát,0
"Dobrý den, mám ADSL2+ modem Zyxel P-661HNU-F3 .. kde nebo jakým způsobem se nastavuje připojení tiskárny či jiného zařízení přes USB ?..",1
vydrz je o nicem to je pravda. :(,0
"Pavel Kašpar: Máš to natočený? já mám video, ale nevím jestli mi to k něčemu bude :-/",1
"taky souhlasím, kofola by si měla udělat pořádek a vyhodit nepoctivce",1
Pro mě je to zbytečný za dva měsíce tam budu mít z minulého měsíce třeba 400sms který tam budou uplně zbytečně,1
neporadil by jste my jeste jak na tomto telefonu nastavit sms branu abych mohl posilat smsky.dik,1
sluníčko slůně pokud by jste byla tak hodná věnujte body školce :-)1621437754,1
právě že nokii 800 ne...a z šedýho trhu nechci,1
chtěla jsem mu udělat radost když se dostal na takovou školu a hold nic jelikož mi pořád nenačetli body,0
"Mel, já mám ten samý problém s janulkou a taky s josefem, ozvi se mi do zprávy! Já taková fakt nejsem!",1
inteligentní příspěvek :) gratuluji,2
"nápodobně,krásná čičinka",2
aha a nejblisi bude kdy?????,1
Hucl.. Nejsem žádná pí** jen mám peníze na rozdíl od vás :D :D,0
"dobry den ,chtela jsem se zeptat , jestli vymazete fotky na kterych neni milka vubec ? dekuji",1
není zač :),2
Dá se někde sehnat ?? někde na netu,1
"FUJ, ty držky otevřený je hnus!!!",0
Taky souhlasím s úžasným obchůdkem. Objednáš a máš...žádný dlouhý čekání.,2
"Zadar, čtvrtníček :D -- Chucka nenavidim",1
"To už fakt přehnali, nechtěl bych nosit v kapse :D",0
ty hvězdičky jsou mooooc dobré našemu malému chutnají :-),2
"Nesmíte se dotýkat klávesnice, ani myši, pak to dojede až do konce. Relax proste :-)",1
Povlečení opět ubývá....:(,0
"díky moc za odpověď, počkám si na něj :-)",2
A do řitě jste se dovolali bez problémů?,0
Já si ráda počkám na Den matek. :D Jinak super klip.,2
Mám dotaz: v jakých obalech jsou tyhle výrobky dodávány? Jsou jako vzorečky jen v pytlíčcích anebo v krabičkách/lahvičkách jako na obrázku?,1
moc krásná!,2
"A to já se určo stavím, mám to pár kroků!:-)",2
"Dobrý den, chtěla bych se Vás, kdy budou na prodejnách (po celé ČR) telefony Samsung XCOVER. Děkuji za odpověď a hezký zbytek dne",1
"4 plněná vajíčka jsou to nejlepší, co jsem kdy od Milky mlsala! ;-) MŇAM!!!",2
kdo si to má pamatovat :D,1
Tak se tam snad dostavíme.,1
určitě musím vyzkoušet ...mňam..,2
"donedávna sem si myslela, že v praze snad není místo bez signálu,ale jak vidím tak je, to je jako bych bydlela ve sklepě :-/",0
pohrozit soudem..je to fsecko banda debilu a zkousi jak daleko muzou...ty mas problemy s O2 ja mel s dementama u T-Mobilu...,0
no konečně :-),2
"Včera to bylo v tv. Něco přes mega, ale přesně si nevzpomenu.",1
Kofola je nejlapši ma tu nejlapší reklamu,2
"Já bysem potřebovala takový nějaký koncet ""Tatáčů"" taky v Pardubicích!:)",1
"odesláno, ale nevím nevím :)",1
vždyť na sloninec snad přispívá většina z nás a ne jen ODS..- alespoň my jsme na zaslanou složenku reagovali kladně...,1
"Mám ještě 6 nevyužitých bodů, nepotřebujete je někdo?",1
"sháníme pro kamaráda, milovníka kofoly, nějaký dárek, ale eshop nikde :(",0
"To je hnus, velebnosti! Do tý hospody bych nepáchnul!",0
Stando máš tam webku město,1
je divné že vám hra běží v pořádku když nám přestanou bubliny úplně běžet .... potom zbytečně zahozený pokus ...,1
byla to hrůza :),0
"Pro odřeje janošika, jen jsem to chtěl odlehčit, když jsem pánům z VDF zkazil to narozeninové přání... se zbytkem musím jen souhlasit....",1
"Taky mám jeden, kdyby náhodou někdo měl zájem (nebo třeba partnerská dvojice) ;)",1
"Zajímalo by mě, zda se budou nové internetové tarify dát kombinovat s tarify ČD?",1
Mě voni moc parfem Chloe hodně užasna vuně:-),2
A co takhle rozšířit akce na slevy i na Ústí nad Labem? Praha je jaksi trošku z ruky :-/,0
"Chuck měl udělat reklamu na 3410 konec koncu je ze stejneho ""těsta""",1
Taky nic...první pokus 60-75 a druhý mi to už ani nenapsalo...:o(( No nic je to soutěž a beru to sportovně....;o)),1
Děkuji Reni :),2
Prosím naleznu ještě v ČR alespoň jeden ZTE Skate ? Děkuji za info,1
"Super ty datumy, bohužel u nás je nějak nedodrželi ani v Tescu ani v Hrušce prostě nikde kde už by měla vanilková kofola být není :-/",0
"vzpomínám si, jak tenhle hadilov chtěl ulovit v zoo jezevčíka, který si chtěl hrát, jeeště ža tam bylo to sklo ...",1
"Každý shání pouze 3 písmenka. Počítám, je ty McDonald vůbec nedal do oběhu. Všichni shání H - U - L... Je to docela podvod.",0
Nějaká akce pro stávající zákazníky ? Třeba iphone 5 zadarmo ? :),1
salvador dali nejlepší vůně,2
Vážně pěkně udělané :-),2
"Ne Marku, firemní telefon opravdu nemám.",1
Proč až za dva týdny?,1
Kofolu vlastni cechoslovak:-),1
konečněěěěěěěěěěěěěěěěěěěěěěěěě,2
neco pro čechy by nebylo? :),1
proč proboha potřebujete přístup k informacím o rodině a vztazích?,0
jaaj co bych dal za to kdybych mohl byt v kine takhle saam :o)))),1
"tam bych nešla...nejlépe pod to dopsat : Nikdy jsme tu nebyli, nejsme tu a nikdy sem nepujdeme""..... :)",0
moc pěkné video ;-),2
"Jan Časta: njn, celej den hledání a hlídání...",1
"prší a prší,děs běs :-/",0
"až ... :-((((( no jo no... co naděláme, ale určitě to bude stát za to. Nejvíce se těšíme na nový koutek. Tak ať jde práce od ruky!",1
"Proč je to v ostravě, když jsem z Kladna :-(",0
Aha.. tak díky,1
"Jé, Modrý měsíc, to by Šmoulové měli radost :-)))",2
Jožka a Slávek :D,1
"Vyměním R za I,O,T,U,D,C. Nemáte ho někdo ?",1
"ani jeden, oba sou dost hnusný, ale když už tak Swiss King..;)",0
Kdy se dozvime vysledky?,1
"stopovala směr Mnichov, večer jsem jí zahlédl !!! nechybí Vám tam taky medvěd? ten totiž stopoval s ní !!! láska je láska",1
"Jojo asi tak, s kámoškou sme čekali ve frontě 21 minut a to neni tam nic zvláštního.. Ty 15ky to tam vážně nedáváj ;)",0
"venda: kápla jste na to! závist kvůli blbosti! jsou blbí a zaviděj jedničkářům jejich výkony :) berme tyto ""blbce"" s chladnou hlavou :)",1
je to moc hezky!!!,2
"Martinka - já se zas dočetla v článku z tohoto roku 37 let, ale tak to je jedno :-D",1
to je moc hesky jde to,2
"Dobrý den,chtěla jsem se zeptat zda máte DIOR HYPNOTIC POISON 30ml a za kolik?Dekuji",1
"Nee, poukázku na 1000 Kč z odměny za dobití...ale už jsem to psala....",1
a to se přitom mohl v hrobě obracet za polovinu :-),1
"remcalisti... obcas se stydim za to, ze jsem Cech...",0
"1) muzes sam dat odkaz na dokument CTU, protoze pokud uz je to vylozeno bude to na strankach CTU, ale nic tam nevidim.",1
"to je mi moc líto,ale i to do přírody patří",1
jak se k tomu kolu dostanu?,1
Úžasná voňavka ! :)),2
jak si můžu zjistit přes *123# zjistit podrobnosti tarifu? dost jsem se v tom patlal...,1
a tech 9 dní budu delat co myslet na staropramen???????,1
já chci Mc Bůůůček!!! :-),1
"Děkuji za milý komentář a upřesnění věku ""oranžů"".",2
děkuju moc.-),2
Uplně ne hezky! Proč Kofola neni v Polsku?,1
Nejvíc je jak tady už nikomu neodpoví vy Vodafone CZ poserové :D,0
ta samoska porad nejde uz by se stim melo neco delat,0
hm tak to se mi líbí :),2
"To oni tak automaticky dělají, ale můžeš se do 14ti dnů odvolat. Já jsem si u nich teď taky zrušila smlouvu.",1
Nechce mi ji někdo půjčit na otestování..? :D :D :D,1
u mě byl jen Pátek...,1
Nemá chybu.....,2
jaká změna pravidel? nic nezměnili,1
Co je levnější než zadarmo...? :-) :-) :-),1
Jako proč mé číslo neexistuje?a celé rodiny taky?že by taky nový tarif NEVOLÁŠ!?,0
Jéé ty umíš i fotit no co ty neumíš?!,2
protelefonovat výplatu :-/,0
wau..moc dobrý osvěžení :D,2
"To sice ano, ale stejně šlo o podvod, když mi bylo řečeno, že je to zdarma, nic se neplatí atd... a číslo po dvou dnech neexistuje... :)",0
"Pobočka v České Lípě - neochotný personál, nezájem, nevědomost, neznalost služeb, cen a tarifů... hrůza",0
"Dík za nabídku, ale jelikož máme 113 dní do termínu porodu, tak bych spíš uvítala akci na plínky či kočárek :-D",1
Všecko nejlepší ;) a hlavně pořádnou oslavu,2
hmmmmm objednávala jsem minulý týden :( :-),1
Také krásné ráno všem!,2
už to mám od neděle objednane a zaplacene jen čekáme až nám přijde mail od Vás,1
wau ty chlapy nemaji chybu no iu ty baby sou dobry,2
Aha. Tak díky.... A nestačí např. napsat mail nebo zprávu s tel. číslem ?,1
9× za rok? :D To je šilené,1
"Klaudie Böhmová: Ano, to je aplikace pro mobilní zařízení s Androidem.",1
"fakt ale nedělám si srandu,ale už se blíží konec",1
"Dobrý den. Rád bych se zeptal, kolik % ÚZEMÍ je pokryto 3G. Moc díky za odpověď.",1
"Napotřetí úspěch...""tleskám"" Vodafone.",0
"Díky, Danieli! Ale proč nepřisypat sůl do rány, že...?",1
jak pošlu bodiky nekomu jinemu?????,1
ve dvanact hezky k obidku jednoho generála Černěje Kozlova :D,1
ty jo přesně a proto by mě do solárka nedostal :-),1
"Ach jo, v práci to nefunguje, přes milion bezbečnostních opatření:-(",0
"a to si říkám, jak jsem vyhublá se 159cm a 47kg :D",1
"toto co je za nastup zimy, velmi, velmi trpim, asi sa zakuklim a do velkej noci nevyjdem z kukly von",1
měla by se zavést donáška až domů :-),1
Prosím můžu Sdílet?,1
"možná je to ještě předčasné, ale až budete v tom Hradci, doporučuju zkusit tohle : http://wellnesshypoxi.eu/",1
"Jsem kdysi je to ták 8let měla tento edt ,,jdu do něj !!!",2
Zdeni.. to se snad neptáš vážně?? :-))),1
nic moc %) jsou lepší kombinace,0
Dobrý večer. O2 prý bude nabízet možnost odstoupení od smlouvy pokud se změní sazba DPH. Budete to nabízet i vy? Za odpověď díky.,1
"Spíš, do hospody vlezem...",1
Dominik Nieves : Před 10ti lety sam skakal do pusy ted uz ne :D,1
taky jí piju dokud nepojedu pak až vim že nepojedu nikam tak pak už přitvrdíme :D,1
Tak velká gratulace!!!:),2
"To je u Krákory nad Hlavním nádražím v Praze, ne? Jinak se mi to velmi nelíbí, Kofolu mají mít všude.",0
"Velmi děkuji, moc jste mi pomohli FUNGUJE TO!",2
"Ano, existuje snídaňová alternace HPM. Hlavní chody: E-Muffin s vajíčkem a sýrem, šunkový nebo sýrový toast a Jogurt.",1
"Oboje jsou to pražský kurvy, ale Sparťani větší. :D :D",0
"Hmm gastro a zase Praha, to je ovšem už nuda! :( V celým Brně nic není jo...",0
"Šéfa jsem chytil, stihnete mi telefon poslat do pátku prosím? :)",1
Leoš Noha pjece aby ty reklamy chytly zase nějaký náboj ;),1
Radsi jsem nesla vubec :D,1
nemyslím si ze se předplacena karta vyplatí. Lepší je paušálkor když nejste vazan smlouvou.,1
Mě ale internet furt funguje... A na víc nepocituju že ho mám pomalej,1
"ale chystá, viz můj post :-)",1
"Bomba!!!Ty brambůrky jsou tu stále,je po nich super blbě.",0
miluju žirafy...hlavně jejich tajemně krásné oči...,2
"Natočil bych..........film o vlivu techto sítí, na lidský rozum...",0
Můj manžel bez ní nevydrží ani jeden den :),2
"mě nevadí když nevolají,alespoň vím, že se nic neděje",1
vypadá jak ořezaný v programu malování :D:D ale pokud by byl tak bych asik blil :D,0
teď cestuje z HTC corp a v pondělí je v čr a v úterý v mě,1
:-DD Tak nějak to je!,1
nejedou Vám webovky??? V noci jsme se chtěly s kolegyní na něco podívat a vůbec jsme se tam nedostaly a teď taky ne....,1
7 dní od aktivace.,1
"do haje, to neni antimonopolnimu uradu divne, jake jsou nas ceny stejne u vsech 3 operatoru?",0
Něco nádhernýho ..,2
aleale jen to tu pěkně řešte at se ostatni zakaznici poučí,1
V Polici nad Metují se bude konat koncert s Martou Kubišovou - a my jí s orchestrem doprovázíme... ale už je vyprodáno... :-),1
sou užasní,2
"Dobrý den, vaše nové stránky se mi líbí :))",2
"u toho brečim smíchy, magoři.... ale fakt dobrýýý :D",2
"Jé, to mám kousek",2
Zvonil pan víkend s paní prací.,1
A až budete plánovat cestu na Hlubokou tak mrkněte na: http://www.divadlohluboka.cz/,1
"To jako že Vaše číslo jste si nechal převést na firmu ? Nic jim neplaťte, platil byste té drzé inkasní + nějaké jejich záhadné poplatky.",0
Mne naprosto v Chrome jede :) ... Zkuste daný prohlížeč nainstalovat znova.,1
Quitta a česky se jí může říkat Květa :),1
"proč mi naprosto pravidelně posíláte jako aktuál slevy akce, které již nejsou aktuální?!? Nemyslíte, že je to trochu kontraproduktivní?",0
"Taky chci poprosit o bodíky.Včera jsem posílala na 2 hrníčky a bojím se,že nezbydou:/..1194730985",1
právě že nemám :D,1
Snad někdo odpoví.,1
"V š e c h n y číči jsou super a tygři (hlavně ussurijští) jsou nej,nej,nej...",2
A toto chápu jako absolutní výsměch zákazníkům http://www.youtube.com/watch?v=8Ukku_zp_v8,0
ahoj vodafone proč jste zrušily reklamu z keckama?,1
to by bylo super mne taku postel a v noci si tak ukusovat,2
"Až tam pojedu ,přivezu ti",1
JInak by jsi tu už dávno nebyl :-),1
jana ono kdyz jdes do Zoo jednou dvakrAt za rok ok ale co kdyz u zoo bydlis a do ted jsi tam byla jak doma?,1
hodně spokojených mlsalů,1
"mňam...hned se mi sbíhají sliny....masíčko, to já můžu pořád :p",2
Ty jejich zlodějské služby a přístup k zákazníků hodný hyen si opravdu nezasliuží takhle dobrou reklamu.,0
jak dlouho bude trvat stavba?,1
Jak už bylo psáno 23.12. je to jistota co kdyby 21 byl konec světa:),1
"Dobrý den, mám opět problém s přichozími hovory v čr. po chvíli se spojení přeruší. 776000066",0
"když vyhraju v crispellu, dostanu 6 balíčků nebo jeden balíček? :)",1
Jak se jako nemůžete divilat ? :-O,1
"A takhle se na stadiony dostávají místo fans matláci, které to vůbec nezajímá :/",0
no pokud máte nenechavé pošťačky tak těžko říct :D,1
no to je foor i když sem si je tam dělal sám tak nic moc,0
Moje oblíbená ;-),2
"Prosím pokud někomu zbyl nějaký bodík, tak moc prosím o nějaký pro děti na čepici. Sbírala jsem, ale bohužel nestačí. Děkuji všem moc.",1
Laskavě si to papouškování strčte někam!,0
:D To by neocenila ani můj pes :D Tolik pochvovin .... Přírodní krása vám nic neříká . :),0
Koukal jsem se na to a tři burgry ještě nedošly ani do plzně. :D,1
"To je Ivanko roztomilá,,, mooocinky pohádkově kouzelnýýý,,!!!",2
jj me vsechny :Dty slecny,1
už někomu přišla výhra?,1
A víš proč? protože jim budeš muset zaplatit paušál až do té doby co ti končí smlouva.. Si neboli jsme upsaný dáblu !,0
co mi píšeš.drahý........,1
Nebo to nedokáže pochopit... Prostě to mít nemůžeš !!,1
